"","cage","treatment","side","edge","variable","timecol","datecol","JMCcol","value","time","ts","tst","Date"
"924",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,123,90,"b2sw","b2sw90",2023-09-26
"925",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,156,90,"b2sw","b2sw90",2023-09-26
"926",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,233,90,"b2sw","b2sw90",2023-09-26
"927",11,"b2","sw","n","time7-sep26","time7","2023-09-26",NA,374,90,"b2sw","b2sw90",2023-09-26
"928",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,127,90,"45ne","45ne90",2023-09-26
"929",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,161,90,"45ne","45ne90",2023-09-26
"930",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,40,90,"45ne","45ne90",2023-09-26
"931",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,25,90,"45ne","45ne90",2023-09-26
"932",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,64,90,"45ne","45ne90",2023-09-26
"933",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,58,90,"45ne","45ne90",2023-09-26
"934",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,60,90,"45ne","45ne90",2023-09-26
"935",12,"45","ne","n","time7-sep26","time7","2023-09-26",NA,98,90,"45ne","45ne90",2023-09-26
"936",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,170,90,"t2sw","t2sw90",2023-09-26
"937",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,240,90,"t2sw","t2sw90",2023-09-26
"938",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,188,90,"t2sw","t2sw90",2023-09-26
"939",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,136,90,"t2sw","t2sw90",2023-09-26
"940",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,187,90,"t2sw","t2sw90",2023-09-26
"941",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,154,90,"t2sw","t2sw90",2023-09-26
"942",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,201,90,"t2sw","t2sw90",2023-09-26
"943",13,"t2","sw","n","time7-sep26","time7","2023-09-26",NA,295,90,"t2sw","t2sw90",2023-09-26
"944",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,358,90,"b2ne","b2ne90",2023-09-26
"945",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,453,90,"b2ne","b2ne90",2023-09-26
"946",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,51,90,"b2ne","b2ne90",2023-09-26
"947",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,75,90,"b2ne","b2ne90",2023-09-26
"948",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,189,90,"b2ne","b2ne90",2023-09-26
"949",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,120,90,"b2ne","b2ne90",2023-09-26
"950",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,151,90,"b2ne","b2ne90",2023-09-26
"951",14,"b2","ne","y","time7-sep26","time7","2023-09-26",NA,139,90,"b2ne","b2ne90",2023-09-26
"952",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,760,90,"45sw","45sw90",2023-09-26
"953",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,741,90,"45sw","45sw90",2023-09-26
"954",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,135,90,"45sw","45sw90",2023-09-26
"955",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,128,90,"45sw","45sw90",2023-09-26
"956",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,196,90,"45sw","45sw90",2023-09-26
"957",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,168,90,"45sw","45sw90",2023-09-26
"958",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,297,90,"45sw","45sw90",2023-09-26
"959",15,"45","sw","y","time7-sep26","time7","2023-09-26",NA,275,90,"45sw","45sw90",2023-09-26
"960",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,161,103,"b2sw","b2sw103",2023-10-09
"961",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,138,103,"b2sw","b2sw103",2023-10-09
"962",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,42,103,"b2sw","b2sw103",2023-10-09
"963",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,51,103,"b2sw","b2sw103",2023-10-09
"964",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,33,103,"b2sw","b2sw103",2023-10-09
"965",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,60,103,"b2sw","b2sw103",2023-10-09
"966",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,166,103,"b2sw","b2sw103",2023-10-09
"967",1,"b2","sw","y","time8-9oct","time8","2023-10-09",NA,137,103,"b2sw","b2sw103",2023-10-09
"968",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,53,103,"45ne","45ne103",2023-10-09
"969",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,54,103,"45ne","45ne103",2023-10-09
"970",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,22,103,"45ne","45ne103",2023-10-09
"971",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,12,103,"45ne","45ne103",2023-10-09
"972",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,16,103,"45ne","45ne103",2023-10-09
"973",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,7,103,"45ne","45ne103",2023-10-09
"974",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,32,103,"45ne","45ne103",2023-10-09
"975",2,"45","ne","y","time8-9oct","time8","2023-10-09",NA,51,103,"45ne","45ne103",2023-10-09
"976",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,316,103,"t2sw","t2sw103",2023-10-09
"977",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,223,103,"t2sw","t2sw103",2023-10-09
"978",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,142,103,"t2sw","t2sw103",2023-10-09
"979",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,71,103,"t2sw","t2sw103",2023-10-09
"980",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,50,103,"t2sw","t2sw103",2023-10-09
"981",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,99,103,"t2sw","t2sw103",2023-10-09
"982",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,207,103,"t2sw","t2sw103",2023-10-09
"983",3,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,282,103,"t2sw","t2sw103",2023-10-09
"984",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,168,103,"b2ne","b2ne103",2023-10-09
"985",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,128,103,"b2ne","b2ne103",2023-10-09
"986",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,82,103,"b2ne","b2ne103",2023-10-09
"987",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,26,103,"b2ne","b2ne103",2023-10-09
"988",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,47,103,"b2ne","b2ne103",2023-10-09
"989",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,43,103,"b2ne","b2ne103",2023-10-09
"990",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,131,103,"b2ne","b2ne103",2023-10-09
"991",4,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,184,103,"b2ne","b2ne103",2023-10-09
"992",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,199,103,"45sw","45sw103",2023-10-09
"993",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,162,103,"45sw","45sw103",2023-10-09
"994",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,93,103,"45sw","45sw103",2023-10-09
"995",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,74,103,"45sw","45sw103",2023-10-09
"996",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,49,103,"45sw","45sw103",2023-10-09
"997",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,162,103,"45sw","45sw103",2023-10-09
"998",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,190,103,"45sw","45sw103",2023-10-09
"999",5,"45","sw","n","time8-9oct","time8","2023-10-09",NA,235,103,"45sw","45sw103",2023-10-09
"1000",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,157,103,"b2ne","b2ne103",2023-10-09
"1001",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,165,103,"b2ne","b2ne103",2023-10-09
"1002",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,76,103,"b2ne","b2ne103",2023-10-09
"1003",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,44,103,"b2ne","b2ne103",2023-10-09
"1004",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,75,103,"b2ne","b2ne103",2023-10-09
"1005",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,60,103,"b2ne","b2ne103",2023-10-09
"1006",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,17,103,"b2ne","b2ne103",2023-10-09
"1007",6,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,109,103,"b2ne","b2ne103",2023-10-09
"1008",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,203,103,"45sw","45sw103",2023-10-09
"1009",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,282,103,"45sw","45sw103",2023-10-09
"1010",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,104,103,"45sw","45sw103",2023-10-09
"1011",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,96,103,"45sw","45sw103",2023-10-09
"1012",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,80,103,"45sw","45sw103",2023-10-09
"1013",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,175,103,"45sw","45sw103",2023-10-09
"1014",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,364,103,"45sw","45sw103",2023-10-09
"1015",7,"45","sw","n","time8-9oct","time8","2023-10-09",NA,254,103,"45sw","45sw103",2023-10-09
"1016",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,217,103,"b2ne","b2ne103",2023-10-09
"1017",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,178,103,"b2ne","b2ne103",2023-10-09
"1018",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,87,103,"b2ne","b2ne103",2023-10-09
"1019",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,73,103,"b2ne","b2ne103",2023-10-09
"1020",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,56,103,"b2ne","b2ne103",2023-10-09
"1021",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,73,103,"b2ne","b2ne103",2023-10-09
"1022",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,137,103,"b2ne","b2ne103",2023-10-09
"1023",8,"b2","ne","n","time8-9oct","time8","2023-10-09",NA,205,103,"b2ne","b2ne103",2023-10-09
"1024",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,246,103,"t2sw","t2sw103",2023-10-09
"1025",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,280,103,"t2sw","t2sw103",2023-10-09
"1026",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,134,103,"t2sw","t2sw103",2023-10-09
"1027",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,70,103,"t2sw","t2sw103",2023-10-09
"1028",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,51,103,"t2sw","t2sw103",2023-10-09
"1029",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,155,103,"t2sw","t2sw103",2023-10-09
"1030",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,393,103,"t2sw","t2sw103",2023-10-09
"1031",9,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,419,103,"t2sw","t2sw103",2023-10-09
"1032",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,107,103,"45ne","45ne103",2023-10-09
"1033",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,101,103,"45ne","45ne103",2023-10-09
"1034",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,68,103,"45ne","45ne103",2023-10-09
"1035",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,37,103,"45ne","45ne103",2023-10-09
"1036",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,28,103,"45ne","45ne103",2023-10-09
"1037",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,66,103,"45ne","45ne103",2023-10-09
"1038",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,75,103,"45ne","45ne103",2023-10-09
"1039",10,"45","ne","n","time8-9oct","time8","2023-10-09",NA,119,103,"45ne","45ne103",2023-10-09
"1040",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,224,103,"b2sw","b2sw103",2023-10-09
"1041",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,243,103,"b2sw","b2sw103",2023-10-09
"1042",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,129,103,"b2sw","b2sw103",2023-10-09
"1043",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,61,103,"b2sw","b2sw103",2023-10-09
"1044",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,55,103,"b2sw","b2sw103",2023-10-09
"1045",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,120,103,"b2sw","b2sw103",2023-10-09
"1046",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,234,103,"b2sw","b2sw103",2023-10-09
"1047",11,"b2","sw","n","time8-9oct","time8","2023-10-09",NA,262,103,"b2sw","b2sw103",2023-10-09
"1048",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,82,103,"45ne","45ne103",2023-10-09
"1049",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,101,103,"45ne","45ne103",2023-10-09
"1050",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,71,103,"45ne","45ne103",2023-10-09
"1051",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,33,103,"45ne","45ne103",2023-10-09
"1052",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,56,103,"45ne","45ne103",2023-10-09
"1053",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,88,103,"45ne","45ne103",2023-10-09
"1054",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,88,103,"45ne","45ne103",2023-10-09
"1055",12,"45","ne","n","time8-9oct","time8","2023-10-09",NA,96,103,"45ne","45ne103",2023-10-09
"1056",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,229,103,"t2sw","t2sw103",2023-10-09
"1057",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,194,103,"t2sw","t2sw103",2023-10-09
"1058",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,155,103,"t2sw","t2sw103",2023-10-09
"1059",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,101,103,"t2sw","t2sw103",2023-10-09
"1060",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,78,103,"t2sw","t2sw103",2023-10-09
"1061",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,79,103,"t2sw","t2sw103",2023-10-09
"1062",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,418,103,"t2sw","t2sw103",2023-10-09
"1063",13,"t2","sw","n","time8-9oct","time8","2023-10-09",NA,425,103,"t2sw","t2sw103",2023-10-09
"1064",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,168,103,"b2ne","b2ne103",2023-10-09
"1065",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,216,103,"b2ne","b2ne103",2023-10-09
"1066",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,107,103,"b2ne","b2ne103",2023-10-09
"1067",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,91,103,"b2ne","b2ne103",2023-10-09
"1068",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,97,103,"b2ne","b2ne103",2023-10-09
"1069",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,120,103,"b2ne","b2ne103",2023-10-09
"1070",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,221,103,"b2ne","b2ne103",2023-10-09
"1071",14,"b2","ne","y","time8-9oct","time8","2023-10-09",NA,192,103,"b2ne","b2ne103",2023-10-09
"1072",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,303,103,"45sw","45sw103",2023-10-09
"1073",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,306,103,"45sw","45sw103",2023-10-09
"1074",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,175,103,"45sw","45sw103",2023-10-09
"1075",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,200,103,"45sw","45sw103",2023-10-09
"1076",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,118,103,"45sw","45sw103",2023-10-09
"1077",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,164,103,"45sw","45sw103",2023-10-09
"1078",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,312,103,"45sw","45sw103",2023-10-09
"1079",15,"45","sw","y","time8-9oct","time8","2023-10-09",NA,266,103,"45sw","45sw103",2023-10-09
"1080",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,66,114,"b2sw","b2sw114",2023-10-20
"1081",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,90,114,"b2sw","b2sw114",2023-10-20
"1082",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,18,114,"b2sw","b2sw114",2023-10-20
"1083",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,11,114,"b2sw","b2sw114",2023-10-20
"1084",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,20,114,"b2sw","b2sw114",2023-10-20
"1085",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,10,114,"b2sw","b2sw114",2023-10-20
"1086",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,46,114,"b2sw","b2sw114",2023-10-20
"1087",1,"b2","sw","y","time9-20oct","time9","2023-10-20",NA,75,114,"b2sw","b2sw114",2023-10-20
"1088",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,53,114,"45ne","45ne114",2023-10-20
"1089",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,46,114,"45ne","45ne114",2023-10-20
"1090",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,11,114,"45ne","45ne114",2023-10-20
"1091",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,5,114,"45ne","45ne114",2023-10-20
"1092",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,7,114,"45ne","45ne114",2023-10-20
"1093",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,9,114,"45ne","45ne114",2023-10-20
"1094",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,22,114,"45ne","45ne114",2023-10-20
"1095",2,"45","ne","y","time9-20oct","time9","2023-10-20",NA,27,114,"45ne","45ne114",2023-10-20
"1096",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,226,114,"t2sw","t2sw114",2023-10-20
"1097",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,194,114,"t2sw","t2sw114",2023-10-20
"1098",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,73,114,"t2sw","t2sw114",2023-10-20
"1099",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,52,114,"t2sw","t2sw114",2023-10-20
"1100",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,41,114,"t2sw","t2sw114",2023-10-20
"1101",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,68,114,"t2sw","t2sw114",2023-10-20
"1102",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,196,114,"t2sw","t2sw114",2023-10-20
"1103",3,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,347,114,"t2sw","t2sw114",2023-10-20
"1104",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,156,114,"45sw","45sw114",2023-10-20
"1105",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,128,114,"45sw","45sw114",2023-10-20
"1106",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,55,114,"45sw","45sw114",2023-10-20
"1107",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,26,114,"45sw","45sw114",2023-10-20
"1108",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,37,114,"45sw","45sw114",2023-10-20
"1109",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,54,114,"45sw","45sw114",2023-10-20
"1110",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,22,114,"45sw","45sw114",2023-10-20
"1111",5,"45","sw","n","time9-20oct","time9","2023-10-20",NA,143,114,"45sw","45sw114",2023-10-20
"1112",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,150,114,"b2ne","b2ne114",2023-10-20
"1113",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,214,114,"b2ne","b2ne114",2023-10-20
"1114",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,134,114,"b2ne","b2ne114",2023-10-20
"1115",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,70,114,"b2ne","b2ne114",2023-10-20
"1116",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,75,114,"b2ne","b2ne114",2023-10-20
"1117",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,71,114,"b2ne","b2ne114",2023-10-20
"1118",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,65,114,"b2ne","b2ne114",2023-10-20
"1119",6,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,104,114,"b2ne","b2ne114",2023-10-20
"1120",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,171,114,"45sw","45sw114",2023-10-20
"1121",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,207,114,"45sw","45sw114",2023-10-20
"1122",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,54,114,"45sw","45sw114",2023-10-20
"1123",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,30,114,"45sw","45sw114",2023-10-20
"1124",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,58,114,"45sw","45sw114",2023-10-20
"1125",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,53,114,"45sw","45sw114",2023-10-20
"1126",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,174,114,"45sw","45sw114",2023-10-20
"1127",7,"45","sw","n","time9-20oct","time9","2023-10-20",NA,226,114,"45sw","45sw114",2023-10-20
"1128",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,204,114,"b2ne","b2ne114",2023-10-20
"1129",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,158,114,"b2ne","b2ne114",2023-10-20
"1130",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,40,114,"b2ne","b2ne114",2023-10-20
"1131",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,25,114,"b2ne","b2ne114",2023-10-20
"1132",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,55,114,"b2ne","b2ne114",2023-10-20
"1133",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,66,114,"b2ne","b2ne114",2023-10-20
"1134",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,129,114,"b2ne","b2ne114",2023-10-20
"1135",8,"b2","ne","n","time9-20oct","time9","2023-10-20",NA,198,114,"b2ne","b2ne114",2023-10-20
"1136",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,307,114,"t2sw","t2sw114",2023-10-20
"1137",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,260,114,"t2sw","t2sw114",2023-10-20
"1138",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,85,114,"t2sw","t2sw114",2023-10-20
"1139",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,63,114,"t2sw","t2sw114",2023-10-20
"1140",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,64,114,"t2sw","t2sw114",2023-10-20
"1141",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,71,114,"t2sw","t2sw114",2023-10-20
"1142",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,195,114,"t2sw","t2sw114",2023-10-20
"1143",9,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,253,114,"t2sw","t2sw114",2023-10-20
"1144",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,116,114,"45ne","45ne114",2023-10-20
"1145",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,182,114,"45ne","45ne114",2023-10-20
"1146",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,89,114,"45ne","45ne114",2023-10-20
"1147",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,49,114,"45ne","45ne114",2023-10-20
"1148",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,38,114,"45ne","45ne114",2023-10-20
"1149",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,74,114,"45ne","45ne114",2023-10-20
"1150",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,73,114,"45ne","45ne114",2023-10-20
"1151",10,"45","ne","n","time9-20oct","time9","2023-10-20",NA,92,114,"45ne","45ne114",2023-10-20
"1152",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,217,114,"b2sw","b2sw114",2023-10-20
"1153",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,259,114,"b2sw","b2sw114",2023-10-20
"1154",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,77,114,"b2sw","b2sw114",2023-10-20
"1155",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,48,114,"b2sw","b2sw114",2023-10-20
"1156",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,41,114,"b2sw","b2sw114",2023-10-20
"1157",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,53,114,"b2sw","b2sw114",2023-10-20
"1158",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,197,114,"b2sw","b2sw114",2023-10-20
"1159",11,"b2","sw","n","time9-20oct","time9","2023-10-20",NA,263,114,"b2sw","b2sw114",2023-10-20
"1160",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,140,114,"45ne","45ne114",2023-10-20
"1161",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,181,114,"45ne","45ne114",2023-10-20
"1162",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,45,114,"45ne","45ne114",2023-10-20
"1163",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,44,114,"45ne","45ne114",2023-10-20
"1164",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,43,114,"45ne","45ne114",2023-10-20
"1165",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,58,114,"45ne","45ne114",2023-10-20
"1166",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,54,114,"45ne","45ne114",2023-10-20
"1167",12,"45","ne","n","time9-20oct","time9","2023-10-20",NA,65,114,"45ne","45ne114",2023-10-20
"1168",13,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,307,114,"t2sw","t2sw114",2023-10-20
"1169",13,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,258,114,"t2sw","t2sw114",2023-10-20
"1170",13,"t2","sw","n","time9-20oct","time9","2023-10-20",NA,142,114,"t2sw","t2sw114",2023-10-20
